"Date","Location","Site","Type","Trap","Order","Family","Abundance","Length","bio.flux","dens.flux","Macrophyte","Substrate","mean.width","mean.depth","mean.daily.temp","dist.from.natural","per.gravel","per.sand","day_n"
2022-07-13,"BB",1,"Ditch","a","Diptera","",2,1.355,0.0688114666123828,0.865800865800866,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","a","Ephemeroptera","",17,6.76594117647059,12.0360016664311,7.35930735930736,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","c","Diptera","",26,1.6148,1.32974912578503,11.2554112554113,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","c","Ephemeroptera","",13,7.15876923076923,10.5927063117521,5.62770562770563,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","c","Plecoptera","",10,8.9746,45.9152431898147,4.32900432900433,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","a","Plecoptera","",7,9.71971428571429,36.7784837833365,3.03030303030303,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","b","Plecoptera","",6,10.3061666666667,34.8054153857111,2.5974025974026,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","b","Ephemeroptera","",8,7.478,7.26660979994748,3.46320346320346,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",1,"Ditch","b","Diptera","",77,2.87005,14.4467089199732,33.3333333333333,0,"gravel",3.5,0.365,16.3559166666667,733.3,80,20,194
2022-07-13,"BB",2,"Ditch","b","Diptera","",157,2.52605,22.0732587452191,67.965367965368,0,"gravel",3.13666666666667,0.48375,15.164625,1975.4,80,20,194
2022-07-13,"BB",2,"Ditch","c","Diptera","",42,1.23395,1.16957962163052,18.1818181818182,0,"gravel",3.13666666666667,0.48375,15.164625,1975.4,80,20,194
2022-07-13,"BB",2,"Ditch","a","Diptera","",155,2.07475,13.9676182623187,67.0995670995671,0,"gravel",3.13666666666667,0.48375,15.164625,1975.4,80,20,194
2022-07-13,"BB",2,"Ditch","b","Trichoptera","",15,5.38153333333333,8.55276973319758,6.49350649350649,0,"gravel",3.13666666666667,0.48375,15.164625,1975.4,80,20,194
2022-07-13,"BB",2,"Ditch","a","Trichoptera","",4,4.77875,1.61606756311092,1.73160173160173,0,"gravel",3.13666666666667,0.48375,15.164625,1975.4,80,20,194
2022-07-13,"BB",2,"Ditch","c","Ephemeroptera","",1,10.306,2.01887997206906,0.432900432900433,0,"gravel",3.13666666666667,0.48375,15.164625,1975.4,80,20,194
2022-07-13,"BB",2,"Ditch","a","Ephemeroptera","",2,7.2055,1.65626458817298,0.865800865800866,0,"gravel",3.13666666666667,0.48375,15.164625,1975.4,80,20,194
2022-07-13,"BB",3,"Ditch","b","Diptera","",803,2.57,117.384948956024,347.619047619048,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","a","Plecoptera","",2,7.368,6.57979278559348,0.865800865800866,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","c","Trichoptera","",1,8.032,1.82128013010609,0.432900432900433,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","c","Diptera","",667,2.76385,114.920245708992,288.744588744589,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","c","Ephemeroptera","",3,5.47066666666667,1.25128875561735,1.2987012987013,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","b","Trichoptera","",2,6.8355,2.28166483927278,0.865800865800866,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","a","Diptera","",1839,2.7005,300.672418650227,796.103896103896,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","a","Ephemeroptera","",15,5.154125,5.39353042523712,6.49350649350649,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","b","Ephemeroptera","",4,7.06125,3.14985963165747,1.73160173160173,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",3,"Ditch","a","Trichoptera","",1,5.076,0.481283196532868,0.432900432900433,1,"gravel",3.53333333333333,0.33625,NA,5130.3,70,30,194
2022-07-13,"BB",4,"Ditch","a","Trichoptera","",23,8.4194,48.020996826648,9.95670995670996,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","b","Ephemeroptera","",7,5.397,2.82275780415561,3.03030303030303,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","c","Plecoptera","",7,8.09228571428571,26.9835912574437,3.03030303030303,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","c","Ephemeroptera","",18,6.66867222222222,12.2926805585654,7.79220779220779,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","a","Plecoptera","",2,8.793,8.87121321431398,0.865800865800866,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","b","Diptera","",80,3.42515,22.3827727045513,34.6320346320346,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","c","Diptera","",99,3.51245,29.31987717872,42.8571428571429,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","a","Diptera","",212,3.62695,67.5068459427925,91.7748917748918,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","a","Ephemeroptera","",26,7.08885,20.6739333981692,11.2554112554113,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","b","Trichoptera","",19,9.36236842105263,53.9709707820995,8.22510822510822,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","b","Plecoptera","",3,8.35933333333333,12.2166659847647,1.2987012987013,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",4,"Ditch","c","Trichoptera","",10,7.4095,14.4137118936778,4.32900432900433,1,"sand",5.08333333333333,0.37125,16.9417916666667,78.3,40,60,194
2022-07-13,"BB",5,"Ditch","b","Trichoptera","",23,7.93665,40.4635348246481,9.95670995670996,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","c","Ephemeroptera","",6,12.5295,19.7025446291255,2.5974025974026,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","c","Diptera","",144,2.83755,26.3307279094561,62.3376623376623,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","b","Ephemeroptera","",11,4.82158333333333,3.35004805837083,4.76190476190476,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","c","Trichoptera","",4,6.59975,4.12171270561635,1.73160173160173,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","b","Diptera","",104,2.41285,13.1825638264618,45.021645021645,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","a","Diptera","",138,2.0969,12.7377506887755,59.7402597402597,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","a","Trichoptera","",16,7.0296875,19.7980518992182,6.92640692640693,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",5,"Ditch","a","Ephemeroptera","",18,5.06916666666667,6.20984301334754,7.79220779220779,1,"sand",2.36833333333333,0.601428571428571,17.7593333333333,2692.2,20,80,194
2022-07-13,"BB",6,"Ditch","a","Trichoptera","",3,5.78166666666667,2.10602304086112,1.2987012987013,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","a","Diptera","",384,3.2144,93.0732873896404,166.233766233766,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","b","Diptera","",344,1.80195,22.5416155030371,148.917748917749,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","a","Ephemeroptera","",5,4.9394,1.61709230925549,2.16450216450216,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","b","Ephemeroptera","",52,5.03685,17.6561233025705,22.5108225108225,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","c","Trichoptera","",12,6.14533333333333,10.0542818572566,5.19480519480519,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","c","Diptera","",289,2.71885,47.9795880473604,125.108225108225,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","b","Trichoptera","",9,6.82877777777778,10.2382368424459,3.8961038961039,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",6,"Ditch","c","Ephemeroptera","",33,4.6428,9.14770467403817,14.2857142857143,0,"sand",2.08,0.405,17.164125,4687.3,20,80,194
2022-07-13,"BB",7,"Ditch","a","Diptera","",211,2.84375,38.7726122862295,91.3419913419913,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","c","Plecoptera","",2,8.591,8.52953290431306,0.865800865800866,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","b","Ephemeroptera","",77,4.5052,19.8040871492884,33.3333333333333,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","a","Odonata","",6,30.1926666666667,831.847370939663,2.5974025974026,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","c","Ephemeroptera","",25,4.28985,5.69163328366038,10.8225108225108,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","b","Odonata","",5,31.868,783.612716993465,2.16450216450216,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","b","Diptera","",195,2.0127,16.406776730879,84.4155844155844,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","a","Ephemeroptera","",131,4.60805,35.6406106620816,56.7099567099567,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","a","Trichoptera","",62,6.16775,52.4985513112314,26.8398268398268,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","b","Trichoptera","",19,6.0691052631579,15.3533504848138,8.22510822510822,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","c","Diptera","",177,2.1888,18.0006015478023,76.6233766233766,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","c","Odonata","",10,27.228,1096.48271535883,4.32900432900433,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"BB",7,"Ditch","c","Trichoptera","",49,5.9068,36.6020720970962,21.2121212121212,1,"sand",3.83333333333333,0.407142857142857,17.3582083333333,6679.2,20,80,194
2022-07-13,"LMCS",1,"Ditch","b","Ephemeroptera","",5,6.1184,2.75558839519943,2.16450216450216,0,"gravel",3.75833333333333,0.27,14.97725,109.5,100,0,194
2022-07-13,"LMCS",1,"Ditch","a","Plecoptera","",2,10.2995,11.5891249049366,0.865800865800866,0,"gravel",3.75833333333333,0.27,14.97725,109.5,100,0,194
2022-07-13,"LMCS",1,"Ditch","a","Diptera","",21,2.54295,2.99730392079535,9.09090909090909,0,"gravel",3.75833333333333,0.27,14.97725,109.5,100,0,194
2022-07-13,"LMCS",1,"Ditch","b","Plecoptera","",1,7.329,3.26052059482889,0.432900432900433,0,"gravel",3.75833333333333,0.27,14.97725,109.5,100,0,194
2022-07-13,"LMCS",1,"Ditch","b","Diptera","",19,1.94394736842105,1.47784398337016,8.22510822510822,0,"gravel",3.75833333333333,0.27,14.97725,109.5,100,0,194
2022-07-13,"LMCS",1,"Ditch","a","Ephemeroptera","",2,11.0795,4.83505317118597,0.865800865800866,0,"gravel",3.75833333333333,0.27,14.97725,109.5,100,0,194
2022-07-13,"LMCS",2,"Ditch","c","Ephemeroptera","",2,5.939,1.02351033272899,0.865800865800866,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","a","Ephemeroptera","",3,10.9286666666667,7.00921833393535,1.2987012987013,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","c","Diptera","",84,1.70505,4.85795163307789,36.3636363636364,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","c","Trichoptera","",318,6.6367,333.024727190167,137.662337662338,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","b","Trichoptera","",188,7.70935,304.016658709551,81.3852813852814,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","b","Plecoptera","",2,9.709,10.4885697483233,0.865800865800866,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","a","Plecoptera","",1,10.387,5.87800147231076,0.432900432900433,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","a","Diptera","",172,2.36175,20.7723258503677,74.4588744588744,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","b","Diptera","",202,2.0493,17.7022268325863,87.4458874458875,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",2,"Ditch","a","Trichoptera","",79,6.4694,76.8282115523135,34.1991341991342,0,"gravel",5.13333333333333,0.745,15.092875,5,90,10,194
2022-07-13,"LMCS",3,"Ditch","a","Diptera","",466,2.54325,66.5293358964127,201.731601731602,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-13,"LMCS",3,"Ditch","b","Ephemeroptera","",9,7.60711111111111,8.53091798789276,3.8961038961039,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-13,"LMCS",3,"Ditch","c","Trichoptera","",1,5.354,0.561765784374129,0.432900432900433,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-13,"LMCS",3,"Ditch","a","Ephemeroptera","",20,10.7668,45.0237640266584,8.65800865800866,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-13,"LMCS",3,"Ditch","c","Ephemeroptera","",5,11.4104,13.0066431294609,2.16450216450216,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-13,"LMCS",3,"Ditch","c","Diptera","",1086,3.1303,247.914603073017,470.12987012987,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-13,"LMCS",3,"Ditch","b","Diptera","",494,2.76905,85.4756797610398,213.852813852814,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-13,"LMCS",3,"Ditch","b","Trichoptera","",1,5.465,0.59621033816128,0.432900432900433,1,"gravel",2.215,0.3125,17.1169583333333,2544.8,90,10,194
2022-07-18,"LL",1,"Ditch","b","Diptera","",189,2.2685,20.839124368445,81.8181818181818,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","a","Trichoptera","",3,5.76633333333333,2.08986644175194,1.2987012987013,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","a","Diptera","",381,2.39045,47.2864845475739,164.935064935065,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","b","Ephemeroptera","",32,7.5642,29.9078994660569,13.8528138528139,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","b","Trichoptera","",2,5.1175,0.985566163006616,0.865800865800866,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","c","Diptera","",468,2.09715,43.2092295571282,202.597402597403,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","a","Ephemeroptera","",31,7.6931,30.2183105547238,13.4199134199134,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","c","Ephemeroptera","",37,6.9667,28.174439315148,16.017316017316,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","c","Plecoptera","",3,9.31966666666667,14.681460599195,1.2987012987013,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",1,"Ditch","c","Trichoptera","",16,5.7118125,10.8430743609623,6.92640692640693,0,"gravel",5.82,0.77,15.4267291666667,1575.3,100,0,199
2022-07-18,"LL",2,"Ditch","b","Ephemeroptera","",15,6.9182,11.2250986439174,6.49350649350649,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",2,"Ditch","c","Plecoptera","",12,7.43366666666667,40.0752116207975,5.19480519480519,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",2,"Ditch","b","Trichoptera","",5,6.7638,5.53237004104779,2.16450216450216,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",2,"Ditch","c","Diptera","",1024,2.96045,206.070791456601,443.290043290043,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",2,"Ditch","b","Diptera","",286,2.28525,32.0630067439299,123.809523809524,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",2,"Ditch","c","Ephemeroptera","",124,6.7563,87.4808441160148,53.6796536796537,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",2,"Ditch","a","Ephemeroptera","",78,6.6001,51.9148307631456,33.7662337662338,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",2,"Ditch","a","Diptera","",894,2.82005,161.200326632296,387.012987012987,0,"gravel",6.61,0.87,NA,4203.3,70,30,199
2022-07-18,"LL",3,"Ditch","c","Diptera","",458,2.42465,58.6976017953305,198.268398268398,0,"gravel",6.12,1,NA,7220.4,50,50,199
2022-07-18,"LL",3,"Ditch","a","Diptera","",638,2.1786,64.202189413505,276.190476190476,0,"gravel",6.12,1,NA,7220.4,50,50,199
2022-07-18,"LL",3,"Ditch","a","Ephemeroptera","",41,7.18865,33.7560628836669,17.7489177489177,0,"gravel",6.12,1,NA,7220.4,50,50,199
2022-07-18,"LL",3,"Ditch","c","Ephemeroptera","",9,7.85677777777778,9.24522094907997,3.8961038961039,0,"gravel",6.12,1,NA,7220.4,50,50,199
2022-07-18,"LL",3,"Ditch","b","Diptera","",736,2.65105,115.411828643308,318.614718614719,0,"gravel",6.12,1,NA,7220.4,50,50,199
2022-07-18,"LL",3,"Ditch","b","Ephemeroptera","",4,6.38475,2.45123161930151,1.73160173160173,0,"gravel",6.12,1,NA,7220.4,50,50,199
2022-07-18,"LL",3,"Ditch","b","Plecoptera","",4,7.4085,13.2820631698429,1.73160173160173,0,"gravel",6.12,1,NA,7220.4,50,50,199
2022-07-18,"LL",4,"Ditch","c","Ephemeroptera","",3,6.11766666666667,1.65285964782311,1.2987012987013,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",4,"Ditch","c","Diptera","",520,2.5891,77.297900639674,225.108225108225,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",4,"Ditch","a","Trichoptera","",1,6.517,0.993405158841716,0.432900432900433,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",4,"Ditch","b","Diptera","",1318,2.41025,166.657072432389,570.56277056277,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",4,"Ditch","b","Trichoptera","",2,9.182,5.36952850471293,0.865800865800866,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",4,"Ditch","a","Diptera","",1109,2.2685,122.278248278336,480.08658008658,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",4,"Ditch","a","Ephemeroptera","",22,7.7521,21.8571211176405,9.52380952380952,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",4,"Ditch","b","Ephemeroptera","",42,7.9042,43.7957097279419,18.1818181818182,0,"sand",5.5,1.3,16.1210416666667,15569,10,90,199
2022-07-18,"LL",5,"Ditch","b","Ephemeroptera","",8,6.03075,4.25334531713882,3.46320346320346,0,"gravel",6.176,0.602,NA,25189.9,90,10,199
2022-07-18,"LL",5,"Ditch","a","Diptera","",1936,2.50785,267.777993403643,838.095238095238,0,"gravel",6.176,0.602,NA,25189.9,90,10,199
2022-07-18,"LL",5,"Ditch","c","Diptera","",992,2.92315,193.991710796096,429.437229437229,0,"gravel",6.176,0.602,NA,25189.9,90,10,199
2022-07-18,"LL",5,"Ditch","c","Trichoptera","",1,8.794,2.36880198238549,0.432900432900433,0,"gravel",6.176,0.602,NA,25189.9,90,10,199
2022-07-18,"LL",5,"Ditch","b","Trichoptera","",2,2.925,0.194618015588602,0.865800865800866,0,"gravel",6.176,0.602,NA,25189.9,90,10,199
2022-07-18,"LL",5,"Ditch","a","Ephemeroptera","",10,6.787,7.13499873204998,4.32900432900433,0,"gravel",6.176,0.602,NA,25189.9,90,10,199
2022-07-18,"LL",5,"Ditch","b","Diptera","",1924,2.80305,342.214800158037,832.900432900433,0,"gravel",6.176,0.602,NA,25189.9,90,10,199
2022-07-18,"LL",6,"Ditch","a","Diptera","",136,2.24795,14.6900996731117,58.8744588744589,0,"sand",6.51,1.12,17.1932083333333,31449.9,0,100,199
2022-07-18,"LL",6,"Ditch","b","Trichoptera","",1,8.585,2.20919925781206,0.432900432900433,0,"sand",6.51,1.12,17.1932083333333,31449.9,0,100,199
2022-07-18,"LL",6,"Ditch","b","Diptera","",401,2.9879,82.3985701975688,173.593073593074,0,"sand",6.51,1.12,17.1932083333333,31449.9,0,100,199
2022-07-18,"LL",6,"Ditch","a","Ephemeroptera","",1,13.663,4.07404447688348,0.432900432900433,0,"sand",6.51,1.12,17.1932083333333,31449.9,0,100,199
2022-07-18,"LL",7,"Ditch","b","Diptera","",1638,2.85825,304.472720943797,709.090909090909,1,"sand",4.23,0.9375,17.68090625,37687.9,0,100,199
2022-07-18,"LL",7,"Ditch","b","Ephemeroptera","",6,4.55833333333333,1.58889224764668,2.5974025974026,1,"sand",4.23,0.9375,17.68090625,37687.9,0,100,199
2022-07-18,"LL",7,"Ditch","a","Trichoptera","",1,8.399,2.07323248825412,0.432900432900433,1,"sand",4.23,0.9375,17.68090625,37687.9,0,100,199
2022-07-18,"LL",7,"Ditch","c","Diptera","",893,3.04945,192.14987155351,386.580086580087,1,"sand",4.23,0.9375,17.68090625,37687.9,0,100,199
2022-07-18,"LL",7,"Ditch","a","Diptera","",947,2.88665,180.006722222917,409.95670995671,1,"sand",4.23,0.9375,17.68090625,37687.9,0,100,199
2022-07-18,"LL",8,"Ditch","b","Diptera","",463,2.51615,64.5198806938705,200.4329004329,1,"sand",3.98,0.908,18.2573229166667,47460.7,0,100,199
2022-07-18,"LL",8,"Ditch","a","Diptera","",938,3.0656,204.256483761715,406.060606060606,1,"sand",3.98,0.908,18.2573229166667,47460.7,0,100,199
2022-07-18,"LL",8,"Ditch","c","Ephemeroptera","",14,5.18083333333333,5.09916597866885,6.06060606060606,1,"sand",3.98,0.908,18.2573229166667,47460.7,0,100,199
2022-07-18,"LL",8,"Ditch","b","Ephemeroptera","",1,3.609,0.148050334212738,0.432900432900433,1,"sand",3.98,0.908,18.2573229166667,47460.7,0,100,199
2022-07-18,"LL",8,"Ditch","c","Diptera","",1366,2.94725,272.132917299171,591.341991341991,1,"sand",3.98,0.908,18.2573229166667,47460.7,0,100,199
2022-07-18,"LL",8,"Ditch","a","Trichoptera","",2,4.232,0.568068132568533,0.865800865800866,1,"sand",3.98,0.908,18.2573229166667,47460.7,0,100,199
2022-07-18,"LL",9,"Ditch","b","Ephemeroptera","",4,5.014,1.34287326575545,1.73160173160173,1,"gravel",3.43,0.678,18.6125104166667,53076.4,50,50,199
2022-07-18,"LL",9,"Ditch","a","Diptera","",1468,2.8198,264.647282609871,635.497835497835,1,"gravel",3.43,0.678,18.6125104166667,53076.4,50,50,199
2022-07-18,"LL",9,"Ditch","b","Diptera","",1648,2.81535,296.038658687141,713.419913419913,1,"gravel",3.43,0.678,18.6125104166667,53076.4,50,50,199
2022-07-18,"LL",9,"Ditch","c","Ephemeroptera","",2,5.423,0.816211419239038,0.865800865800866,1,"gravel",3.43,0.678,18.6125104166667,53076.4,50,50,199
2022-07-18,"LL",9,"Ditch","a","Ephemeroptera","",6,5.172,2.17609079331531,2.5974025974026,1,"gravel",3.43,0.678,18.6125104166667,53076.4,50,50,199
2022-07-18,"LL",9,"Ditch","c","Diptera","",2344,3.3522,624.670852404394,1014.71861471861,1,"gravel",3.43,0.678,18.6125104166667,53076.4,50,50,199
2022-07-18,"LL",10,"Ditch","b","Ephemeroptera","",34,5.14723529411765,12.184684441572,14.7186147186147,1,"sand",3,0.592,18.8049895833333,55813.3,0,100,199
2022-07-18,"LL",10,"Ditch","a","Ephemeroptera","",8,5.9235,4.06748762992058,3.46320346320346,1,"sand",3,0.592,18.8049895833333,55813.3,0,100,199
2022-07-18,"LL",10,"Ditch","c","Diptera","",1876,2.839,343.427155370322,812.121212121212,1,"sand",3,0.592,18.8049895833333,55813.3,0,100,199
2022-07-18,"LL",10,"Ditch","b","Diptera","",2260,2.9671,457.116802764285,978.354978354978,1,"sand",3,0.592,18.8049895833333,55813.3,0,100,199
2022-07-18,"LL",10,"Ditch","c","Ephemeroptera","",4,5.7675,1.90298418510632,1.73160173160173,1,"sand",3,0.592,18.8049895833333,55813.3,0,100,199
2022-07-18,"LL",10,"Ditch","a","Diptera","",2608,3.10365,583.966575844615,1129.00432900433,1,"sand",3,0.592,18.8049895833333,55813.3,0,100,199
2022-07-19,"FC",1,"Ditch","b","Trichoptera","",10,5.8181,7.14913415066061,4.32900432900433,1,"gravel",9.01,0.435,14.1849583333333,26.8,70,30,200
